,id,object_name,address,chain,object_type,number,street
264,12050,DANTE'S CAFE,2745 BEVERLY BLVD,False,Restaurant,8,BEVERLY BLVD
265,12051,LUCKY STRIKE HOLLYWOOD,6801 HOLLYWOOD BLVD STE #143,False,Restaurant,1,HOLLYWOOD BLVD 
266,12052,THAI COCONUT RESTAUARNT,1801 COLORADO BLVD,False,Restaurant,46,COLORADO BLVD
267,12053,THE HEIGHTS DELI AND BOTTLE SHOP,2927 N BROADWAY,True,Restaurant,11,N BROADWAY
268,12054,LE CAFE BONJOUR,640 S HILL ST # S4,True,Restaurant,18,S HILL ST
269,12055,EL DORADO EXPRESS,5144 E BEVERLY BLVD,False,Fast Food,5,E BEVERLY BLVD
270,12056,WIENERSCHNITZEL #114,3619 W OLYMPIC BLVD,False,Restaurant,27,W OLYMPIC BLVD
271,12057,COMMERSON,736 S LA BREA AVE,False,Restaurant,124,S LA BREA AVE
272,12058,HASHTAG COFFEE & TEA,227 W 8TH ST,False,Cafe,19,W 8TH ST
273,12059,CAMPOS TACOS,13322 W WASHINGTON BLVD,True,Fast Food,18,W WASHINGTON BLVD
274,12060,THE DOLLY LLAMA,611 SPRING ST,False,Restaurant,16,SPRING ST
275,12061,A CAFE,4001 WILSHIRE BLVD STE B,False,Restaurant,40,WILSHIRE BLVD 
276,12062,XIOMARA ON MELROSE,6101 MELROSE AVE,False,Restaurant,130,MELROSE AVE
277,12063,SOL-LIP TOFU,414 S WESTERN AVE STE S,False,Restaurant,91,S WESTERN AVE 
278,12064,STAR KARAOKE,601 S ARDMORE AVE # 200,True,Restaurant,79,S ARDMORE AVE
279,12065,VANESSA'S BAKERY,2747 BEVERLY BLVD,True,Bakery,22,BEVERLY BLVD
280,12066,TOMS JUNIOR BURGERS,245 E EL SEGUNDO BLVD,False,Fast Food,43,E EL SEGUNDO BLVD
281,12067,LA CARRETA,4538 1/2 E CESAR E CHAVEZ AVE,False,Restaurant,14,1/2 E CESAR E CHAVEZ AVE
282,12068,TACOS CHAPALITA,2929 1/2 N BROADWAY,False,Fast Food,19,1/2 N BROADWAY
283,12069,RALPHS MARKET #39,260 S LA BREA AVE,False,Restaurant,4,S LA BREA AVE
284,12070,SACRED HEART CAFETERIA,2111 GRIFFIN AVE,False,Restaurant,29,GRIFFIN AVE
285,12071,WORLD WIDE TACOS,2419 W MLK BLVD,False,Fast Food,1,W MLK BLVD
286,12072,BILLY CAFE,607 S HILL ST ARCA 5,False,Restaurant,26,S HILL ST ARCA 5
287,12073,MINI SNACK,245 E 5TH ST # 9,False,Restaurant,20,E 5TH ST
288,12074,THE OINKSTER,2005 COLORADO BLVD,True,Restaurant,37,COLORADO BLVD
289,12075,PIZZA STUDIO,735 S FIGUEROA ST # 115,True,Pizza,12,S FIGUEROA ST
290,12076,WAYPOINT KITCHEN,6151 W CENTURY BLVD,False,Restaurant,118,W CENTURY BLVD
291,12077,CASITA TACO AL CARBON  #3,609 S SPRING ST,False,Fast Food,29,S SPRING ST
292,12078,OB BEAR RESTAURANT,3002 1/2 W 7TH ST,True,Restaurant,109,1/2 W 7TH ST
293,12079,ONDAL 2,4566 W WASHINGTON BLVD,False,Restaurant,109,W WASHINGTON BLVD
294,12080,CAFE DELI E PARK CENTRAL BLD,412 W 6TH ST STE 101,True,Restaurant,13,W 6TH ST 
295,12081,QWENCH 9TH AND FLOWER,645 W 9TH ST STE 109,False,Restaurant,15,W 9TH ST 
296,12082,ROCK N FISH,800 W OLYMPIC BLVD STE A160,True,Restaurant,182,W OLYMPIC BLVD 
297,12083,DK DONERKING,6756 HOLLYWOOD BLVD,False,Restaurant,48,HOLLYWOOD BLVD
298,12084,SIMPLY SALAD,11726 SAN VICENTE BLVD # 150,True,Restaurant,44,SAN VICENTE BLVD
299,12085,WASABI JAPANESE NOODLE HOUSE,3444 WILSHIRE BLVD,False,Restaurant,44,WILSHIRE BLVD
300,12086,MALI HOM,3446 WILSHIRE BLVD,False,Restaurant,85,WILSHIRE BLVD
301,12087,IL BAMBINO RESTAURANT,1403 HOOPER AVE,True,Restaurant,18,HOOPER AVE
302,12088,CAPTAIN LEE'S SEAFOOD,404 S FIGUEROA ST STE 401-B,True,Restaurant,10,S FIGUEROA ST 
303,12089,DR .SEBI'S  CELLFOOD,8588 VENICE BLVD,True,Restaurant,23,VENICE BLVD
304,12090,SUBWAY #23131,908 S SANTEE ST,True,Fast Food,24,S SANTEE ST
305,12091,RUSTY MULLET,1708 N LAS PALMAS AVE,False,Restaurant,46,N LAS PALMAS AVE
306,12092,FRENCH BISTRO,1216 1/2 S SANTEE ST,False,Restaurant,24,1/2 S SANTEE ST
307,12093,HAPPY NOODLE CO,3458 1/2 WILSHIRE BLVD,False,Restaurant,3,1/2 WILSHIRE BLVD
308,12094,TREJO'S TACOS,1556 N CAHUENGA BLVD,True,Fast Food,81,N CAHUENGA BLVD
309,12095,THE VEGGIE GRILL,6374 W SUNSET BLVD STE #A,True,Restaurant,69,W SUNSET BLVD 
310,12096,SALATA ON FLOWER,505 S FLOWER ST STE B430,True,Restaurant,39,S FLOWER ST 
311,12097,KENTUCKY FRIED CHICKEN,320 N SOTO ST,True,Fast Food,25,N SOTO ST
312,12098,BARISTA SOCIETY,300 S GRAND AVE LP 155,True,Bar,12,S GRAND AVE LP 155
313,12099,PAYLESS FOODS MKT,620 E EL SEGUNDO BLVD,True,Restaurant,5,E EL SEGUNDO BLVD
314,12100,PRONTO CAFFE & TEA,3530 WILSHIRE BLVD STE 102,False,Restaurant,41,WILSHIRE BLVD 
315,12101,CORAL REEF RESTAURANT,3200 GLENDALE BLVD,True,Restaurant,117,GLENDALE BLVD
316,12102,DELICIOUS TOGETHER,859 SANTEE ST,True,Restaurant,13,SANTEE ST
317,12103,THAI FANTASY,5900 MONTEREY RD,False,Restaurant,28,MONTEREY RD
318,12104,VILLAGE TAVERN,3216 GLENDALE BLVD,False,Restaurant,100,GLENDALE BLVD
319,12105,EL POLLO LOCO #5322,1224 S SOTO ST,True,Restaurant,48,S SOTO ST
320,12106,BLACK MAGIC COFFEE,2415 E CESAR CHAVEZ AVE,False,Cafe,5,E CESAR CHAVEZ AVE
321,12107,CATHEDRAL HIGH SCH CAFETERIA,1253 BISHOPS RD,False,Restaurant,8,BISHOPS RD
322,12108,TWO GUYS FRUM ITALY,6705 HOLLYWOOD BLVD,False,Restaurant,47,HOLLYWOOD BLVD
323,12109,PIZZA HUT #25408,611 E IMPERIAL HWY STE 104,True,Pizza,15,E IMPERIAL HWY 
324,12110,BURGER KING # 1417,12736 S AVALON BLVD,True,Fast Food,41,S AVALON BLVD
325,12111,HUGO'S TACOS,3300 GLENDALE BLVD,False,Fast Food,12,GLENDALE BLVD
326,12112,HOOTERS RESTAURANTS,6922 HOLLYWOOD BLVD,True,Restaurant,167,HOLLYWOOD BLVD
327,12113,SAFFRON,505 S FLOWER ST STE B250,True,Restaurant,31,S FLOWER ST 
328,12114,NENA RESTAURANT,1804 E VERNON AVE # D-51,True,Restaurant,16,E VERNON AVE
329,12115,VILLANUEVA RESTAURANT & BAR,5620 S MAIN ST,True,Bar,44,S MAIN ST
330,12116,SUBWAY SANDWICHES,6151 W CENTURY BLVD STE D,True,Fast Food,29,W CENTURY BLVD 
331,12117,LMU,1 LMU DR #MS 8420,False,Restaurant,209,LMU DR
332,12118,JJ'S SANDWICH BAR,119 E 6TH ST,False,Bar,26,E 6TH ST
333,12119,MINI MERCADITO IN E.L.A.,3425 E 1ST ST STE 132,False,Restaurant,28,E 1ST ST 
334,12120,MR BOBA,700 WESTERN AVE # 102,True,Restaurant,5,WESTERN AVE
335,12121,CHUTNEY'S,2406 S BARRINGTON AVE,False,Restaurant,5,S BARRINGTON AVE
336,12122,RANCHO ZAPOTILLO ( MEAT MARK,3003 WABASH AVE,False,Restaurant,11,WABASH AVE
337,12123,FRIENDS+FAMILY,5150 HOLLYWOOD BLVD,False,Restaurant,3,HOLLYWOOD BLVD
338,12124,MEATLAND BAKERY,3801 E 1ST ST,True,Bakery,27,E 1ST ST
339,12125,THE ORIGINAL RINALDI'S DELI AND CAFE,6171 W CENTURY BLVD # 1068,True,Restaurant,35,W CENTURY BLVD
340,12126,J AND P DELI,307 6TH ST,True,Restaurant,19,6TH ST
341,12127,FOOD 4 LESS #399,11507 S WESTERN AVE,True,Restaurant,9,S WESTERN AVE
342,12128,WAKE & LATE,107 E 6TH ST,False,Restaurant,10,E 6TH ST
343,12129,LAS CHAMPAS RESTAURANT #12,4509 WHITTIER BLVD,True,Restaurant,46,WHITTIER BLVD
344,12130,HOLLYWOOD BANQUET HALL,5214 W SUNSET BLVD,False,Restaurant,217,W SUNSET BLVD
345,12131,THE CHEESE BOX AT WALLY'S,2107 WESTWOOD BLVD,False,Restaurant,24,WESTWOOD BLVD
346,12132,BERRYLAND INTERNATIONAL INC,3500 W 6TH ST # F,False,Restaurant,17,W 6TH ST
347,12133,ASTRO BURGERS,5601 MELROSE AVE,False,Fast Food,33,MELROSE AVE
348,12134,CATALINA'S BAR & GRILL,6725 W SUNSET BLVD,False,Restaurant,185,W SUNSET BLVD
349,12135,WABA GRILL,5527 HOLLYWOOD BLVD,True,Restaurant,111,HOLLYWOOD BLVD
350,12136,WOOD HANDCRAFTED PIZZA,2861 W SUNSET BLVD,False,Pizza,47,W SUNSET BLVD
351,12137,SEEMA'S BURGERIM,3959 WILSHIRE BLVD STE B9,True,Fast Food,28,WILSHIRE BLVD 
352,12138,SAENG SAENG GIMBAP & SNACK,901 S WESTERN AVE # 101,False,Restaurant,12,S WESTERN AVE
353,12139,U PICK CAFE,4682 YORK BLVD,False,Restaurant,25,YORK BLVD
354,12140,CAFE BLEU,3470 W 6TH ST STE 8B,False,Restaurant,124,W 6TH ST 
355,12141,FARMER BOYS HOLLYWOOD,5519 HOLLYWOOD BLVD,False,Restaurant,135,HOLLYWOOD BLVD
356,12142,BROOKLYN WATER BAGEL,8732 SEPULVEDA BLVD,False,Restaurant,37,SEPULVEDA BLVD
357,12143,BELWOOD BAKERY,8735 TAMPA AVE,True,Bakery,11,TAMPA AVE
358,12144,MYUNG DONG KYO JA,3630 WILSHIRE BLVD,False,Restaurant,149,WILSHIRE BLVD
359,12145,LA CEVICHERIA,3809 W PICO BLVD,False,Restaurant,27,W PICO BLVD
360,12146,L&L HAWAIIAN BBQ,4430 YORK BLVD # B,False,Restaurant,19,YORK BLVD
361,12147,BOMBAY GRILL INDIAN FOOD,6775 SANTA MONICA BLVD # 7,True,Restaurant,43,SANTA MONICA BLVD
362,12148,MANDRAKE,2692 S LA CIENEGA BLVD,False,Restaurant,41,S LA CIENEGA BLVD
363,12149,EIGHT KOREAN BBQ,863 S WESTERN AVE,False,Restaurant,143,S WESTERN AVE
364,12150,LANDMARK THEATRE,10850 W PICO BLVD # 520,False,Restaurant,17,W PICO BLVD
365,12151,HARD ROCK CAFE HOLLYWOOD,6801 HOLLYWOOD BLVD STE 105,True,Restaurant,164,HOLLYWOOD BLVD 
366,12152,MCDONALD'S # 18368,690 S ALAMEDA ST,True,Restaurant,35,S ALAMEDA ST
367,12153,MARCO'S PIZZA,2215 WESTWOOD BLVD # D,False,Pizza,25,WESTWOOD BLVD
368,12154,WHICH WICH #403,5529 HOLLYWOOD BLVD,True,Restaurant,11,HOLLYWOOD BLVD
369,12155,FIG & OLIVE MELROSE PL.,650 N LA CIENEGA BLVD,False,Restaurant,162,N LA CIENEGA BLVD
370,12156,VIVOLI CAFE & TRATTORIA,7994 W SUNSET BLVD,False,Restaurant,46,W SUNSET BLVD
371,12157,KENTUCK FRIED CHICKEN #187,6421 YORK BLVD,False,Restaurant,42,YORK BLVD
372,12158,LE MONACO,3660 WILSHIRE BLVD STE 120,False,Restaurant,32,WILSHIRE BLVD 
373,12159,FRANK N HANKS,518 S WESTERN AVE,False,Restaurant,14,S WESTERN AVE
374,12160,GAAM,3465 W 6TH ST STE 300,False,Restaurant,113,W 6TH ST 
375,12161,TRIMANA,9841 AIRPORT BLVD,True,Restaurant,19,AIRPORT BLVD
376,12162,CROWN OF INDIA,6755 SANTA MONICA BLVD,False,Restaurant,45,SANTA MONICA BLVD
377,12163,BEARD PAPA'S,2130 SAWTELLE BLVD STE 110,False,Restaurant,9,SAWTELLE BLVD 
378,12164,BAJA FRESH,6922 HOLLYWOOD BLVD STE #106,True,Restaurant,129,HOLLYWOOD BLVD 
379,12165,JAMBA JUICE #1546,122 N LARCHMONT BLVD,True,Restaurant,1,N LARCHMONT BLVD
380,12166,DONUT STAR,11079 W PICO BLVD,True,Fast Food,27,W PICO BLVD
381,12167,ROCK N ROLL SUSHI,8000 W SUNSET BLVD # A 202,True,Restaurant,85,W SUNSET BLVD
382,12168,MR. HOLMES BAKEHOUSE,248 N LARCHMONT BLVD,True,Restaurant,29,N LARCHMONT BLVD
383,12169,THE POKE SHACK,7257 MELROSE AVE,False,Restaurant,7,MELROSE AVE
384,12170,VENICE JAPANESE COMMUNITY CT,12448 BRADDOCK DR,False,Restaurant,21,BRADDOCK DR
385,12171,AY-DO-NO,5911 HOLLYWOOD BLVD,False,Restaurant,89,HOLLYWOOD BLVD
386,12172,SUMMER BUFFALO,7275 MELROSE AVE # A,False,Restaurant,44,MELROSE AVE
387,12173,DONG IL JANG,3455 W 8TH ST,False,Restaurant,151,W 8TH ST
388,12174,TRIMANA,3550 WILSHIRE BLVD STE #116,True,Restaurant,33,WILSHIRE BLVD 
389,12175,JENI'S SPLENDID ICE CREAM,123 N LARCHMONT BLVD,True,Restaurant,5,N LARCHMONT BLVD
390,12176,DENNY'S #6865,3750 WILSHIRE BLVD,False,Restaurant,164,WILSHIRE BLVD
391,12177,MCDONALD'S #6688,201 W WASHINGTON BLVD,True,Fast Food,196,W WASHINGTON BLVD
392,12178,POKE BAR,1916 COLORADO BLVD STE B,True,Bar,1,COLORADO BLVD 
393,12179,SANSAI JAPANESE GRILL,8601 LINCOLN BLVD STE 120,True,Restaurant,46,LINCOLN BLVD 
394,12180,LIVE BASIL PIZZA-SMASH BURGER-TOM'S URBAN,1011 S FIGUEROA ST B101 -B201,False,Fast Food,127,S FIGUEROA ST B101 -B201
395,12181,CLEO,8384 W 3RD ST,True,Restaurant,84,W 3RD ST
396,12182,QWENCH,1501 SAN PABLO ST,False,Restaurant,44,SAN PABLO ST
397,12183,LOS ANGELES TENNIS CLUB,5851 CLINTON ST,True,Restaurant,91,CLINTON ST
398,12184,AMAPOLA DELI & MARKET,7223 S COMPTON AVE,True,Restaurant,21,S COMPTON AVE
399,12185,PBJ.LA,317 S BROADWAY # C-11,False,Restaurant,9,S BROADWAY
400,12186,BERLIN CURRYWURST,317 S BROADWAY ST #C1/2,True,Restaurant,25,S BROADWAY ST
401,12187,SUBWAY #12481,7353 MELROSE AVE,True,Fast Food,9,MELROSE AVE
402,12188,KARL STRAUSS,600 WILSHIRE BLVD,False,Restaurant,131,WILSHIRE BLVD
403,12189,THE CARVING BOARD,7300 W SUNSET BLVD # I,True,Restaurant,47,W SUNSET BLVD
404,12190,CRAZY CHICKEN,701 S VERMONT AVE,False,Restaurant,18,S VERMONT AVE
405,12191,TLT FOOD,1116 WESTWOOD BLVD,True,Restaurant,88,WESTWOOD BLVD
406,12192,SIAM CHAN RESTAURANT,1611 COLBY AVE,True,Restaurant,12,COLBY AVE
407,12193,SMITTEN ICE CREAM,10250 SANTA MONICA BLVD # 9190,False,Restaurant,8,SANTA MONICA BLVD
408,12194,INTERCONTINENTAL LOS ANGELES DOWNTOWN,900 WILSHIRE BLVD,False,Restaurant,20,WILSHIRE BLVD
409,12195,MC CONNELL'S ICE CREAM,317 S BROADWAY # D4,False,Restaurant,22,S BROADWAY
410,12196,BODYFACTORY,6366 W SUNSET BLVD,True,Restaurant,23,W SUNSET BLVD
411,12197,TAKAMI SUSHI & ROBATA REST,811 WILSHIRE BLVD STE 2100,False,Restaurant,115,WILSHIRE BLVD 
412,12198,PROSPECT & GOURMANDE,272 S LA CIENGA BLVD,False,Restaurant,42,S LA CIENGA BLVD
413,12199,DOMINO'S PIZZA,2324 WHITTIER BLVD,True,Pizza,3,WHITTIER BLVD
414,12200,SUBWAY #6516,5300 W CENTURY BLVD,True,Fast Food,5,W CENTURY BLVD
415,12201,MOO BONG RI,1300 S SAN PEDRO ST STE 201,False,Restaurant,47,S SAN PEDRO ST 
416,12202,ROSCOE'S HSE CHICKEN & WAFFL,1514 N GOWER ST,False,Restaurant,111,N GOWER ST
417,12203,MELODY LOUNGE,939 N HILL ST,False,Restaurant,40,N HILL ST
418,12204,EAST LOS ANGELES OCCUPATIONA,2100 MARENGO ST,False,Restaurant,18,MARENGO ST
419,12205,KRUANG TEDD,5151 HOLLYWOOD BLVD,False,Restaurant,34,HOLLYWOOD BLVD
420,12206,EL MIRADOR RESTAURANT,1250 S CATALINA ST,True,Restaurant,11,S CATALINA ST
421,12207,SUBWAY SANDWICHES,155 W WASHINGTON BLVD STE G2,True,Fast Food,41,W WASHINGTON BLVD 
422,12208,SMITTEN ICE CREAM PREP KITCHEN,10250 SANTA MONICA BLVD # S1825,True,Restaurant,20,SANTA MONICA BLVD
423,12209,BROAD GREEN,6555 BARTON AVE FL 2ND,False,Restaurant,32,BARTON AVE FL 2ND
424,12210,CAFE DAHAB,1638 SAWTELLE BLVD,False,Restaurant,112,SAWTELLE BLVD
425,12211,KITCHEN FAIRE EXPRESS,707 WILSHIRE BLVD,False,Fast Food,14,WILSHIRE BLVD
426,12212,SON OF A GUN,8370 W 3RD ST,False,Restaurant,31,W 3RD ST
427,12213,OLIO PIZZERIA,317 S BROADWAY STE B6-B7,False,Restaurant,1,S BROADWAY 
428,12214,THE HART & THE HUNTER,7950 MELROSE AVE,False,Restaurant,24,MELROSE AVE
429,12215,CLARK STREET BREAD,317 S BROADWAY # F-3,False,Restaurant,29,S BROADWAY
430,12216,CA SUSHI TERIYAKI,215 S MEDNIK AVE,False,Restaurant,18,S MEDNIK AVE
431,12217,HAKATA RAMEN SHIN-SEN-GUMI,1601 SAWTELLE BLVD #101,False,Restaurant,43,SAWTELLE BLVD
432,12218,W HOTEL LOS ANGELES/WESTWOOD,930 HILGARD AVE,False,Restaurant,49,HILGARD AVE
433,12219,MEIZHOU DONGPO,10250 SANTA MONICA BLVD #200A,False,Restaurant,86,SANTA MONICA BLVD
434,12220,THE DONUT HOUSE,2294 FIRESTONE BLVD,False,Fast Food,1,FIRESTONE BLVD
435,12221,PANINI KABOB GRILL,10250 SANTA MONICA BLVD # 1590,False,Restaurant,69,SANTA MONICA BLVD
436,12222,SUBWAY,2601 S LA BREA AVE,True,Fast Food,20,S LA BREA AVE
437,12223,ARCLIGHT CINEMAS,6360 W SUNSET BLVD,False,Restaurant,190,W SUNSET BLVD
438,12224,BULGOGI HUT,3600 WILSHIRE BLVD # 100C,False,Restaurant,92,WILSHIRE BLVD
439,12225,YUM YUM DONUT SHOP #54,1834 E MARENGO ST,False,Fast Food,2,E MARENGO ST
440,12226,MARIA'S BAKERY,1820 MARENGO ST,True,Bakery,20,MARENGO ST
441,12227,PRESS BROTHERS JUICERY,317 S BROADWAY 3 F-2,False,Restaurant,1,S BROADWAY 3 F-2
442,12228,THAI OCEAN RESTAURANT,747 S VERMONT AVE,True,Restaurant,33,S VERMONT AVE
443,12229,"BURGER FACTORY, INC.",2066 W WASHINGTON BLVD,False,Fast Food,5,W WASHINGTON BLVD
444,12230,MCDONALD'S #1135,1800 S WESTERN AVE,True,Restaurant,139,S WESTERN AVE
445,12231,LOVE BAKED WINGS,7350 MELROSE AVE,False,Restaurant,14,MELROSE AVE
446,12232,GRAND STAR,943 SUN MUN WAY,False,Restaurant,148,SUN MUN WAY
447,12233,SHAMSHIRI GRILL,1710 WESTWOOD BLVD,False,Restaurant,92,WESTWOOD BLVD
448,12234,EDIBLE ARRANGEMENTS,1055 WILSHIRE BLVD # GN5,True,Restaurant,25,WILSHIRE BLVD
449,12235,FIESTA FAST FOOD,5532 YORK BLVD,True,Restaurant,29,YORK BLVD
450,12236,MARIA'S CENTRAL MARKET CAFE,1232 PRODUCE ROW,False,Restaurant,34,PRODUCE ROW
451,12237,TACOS GALAN,6707 S BROADWAY,False,Fast Food,4,S BROADWAY
452,12238,EL NUEVO SONSONATECO RESTAUR,2171 W WASHINGTON BLVD,False,Restaurant,3,W WASHINGTON BLVD
453,12239,GRANDMA'S DELI,7300 W SUNSET BLVD STE #M,True,Restaurant,28,W SUNSET BLVD 
454,12240,BLUE BOTTLE COFFEE,300 S BROADWAY,True,Cafe,7,S BROADWAY
455,12241,BRYANS BBQ,6333 W 3RD ST STE #740,False,Restaurant,19,W 3RD ST 
456,12242,CHIPOTLE MEXICAN GRILL #758,110 S FAIRFAX AVE STE #12A,True,Restaurant,98,S FAIRFAX AVE 
457,12243,USC MAIN KITCHEN-BASEMENT,3607 TROUSDALE PKWY,True,Restaurant,227,TROUSDALE PKWY
458,12244,GALLERIA MARKET,440 S VERMONT AVE,False,Restaurant,40,S VERMONT AVE
459,12245,OLYMPIC DONUTS #4,3879 E WHITTIER BLVD,False,Fast Food,11,E WHITTIER BLVD
460,12246,MOUNTAINGATE COUNTRY CLUM,12445 MOUNTAIN GATE,False,Restaurant,9,MOUNTAIN GATE
461,12247,TROY'S BURGERS #10,4805 E VALLEY BLVD,False,Fast Food,141,E VALLEY BLVD
462,12248,TRADITIONS PUB,3607 TROUSDALE PKWY,False,Restaurant,197,TROUSDALE PKWY
463,12249,MAMA SHELTER RESTAURANT/BAR,6500 SELMA AVE,True,Bar,158,SELMA AVE
464,12250,THAI EAGLE ROX,4601 YORK BLVD,False,Restaurant,112,YORK BLVD
465,12251,SHAGNHAI BAN JUM,440 S VERMONT AVE STE 102,False,Restaurant,2,S VERMONT AVE 
466,12252,LA GUERA COMIDA MEXICANA,144 VENICE BLVD,False,Restaurant,10,VENICE BLVD
467,12253,RALPHS MARKET #709,11361 NATIONAL BLVD,False,Restaurant,15,NATIONAL BLVD
468,12254,GALAE THAI,3353 BARHAM BLVD,False,Restaurant,35,BARHAM BLVD
469,12255,ROOFTOP CABANA @ MAMA SHELTER,6500 SELMA AVE,False,Restaurant,145,SELMA AVE
470,12256,TATSU RAMEN,7111 MELROSE AVE,True,Restaurant,43,MELROSE AVE
471,12257,LOUIGI'S,1644 SAWTELLE BLVD,False,Restaurant,27,SAWTELLE BLVD
472,12258,BELLA PITA,960 GAYLEY AVE,False,Restaurant,7,GAYLEY AVE
473,12259,ONE CAFE,3250 WILSHIRE BLVD STE #101A,True,Restaurant,12,WILSHIRE BLVD 
474,12260,WHOLE FOODS MARKET,11666 NATIONAL BLVD,True,Restaurant,43,NATIONAL BLVD
475,12261,MOUNTAINGATE COUNTRY CLUB,12445 MOUNTAIN GATE DR,True,Restaurant,229,MOUNTAIN GATE DR
476,12262,LARIOS BAKERY,2206 CENTRAL ST,True,Bakery,39,CENTRAL ST
477,12263,CAFE FELIZ,799 TOWNE AVE,False,Restaurant,29,TOWNE AVE
478,12264,TUPANYOU PIZZA #1,3129 W 8TH ST,False,Pizza,7,W 8TH ST
479,12265,SILVERLAKE WINE COMPANY,2395 N GLENDALE BLVD STE A,False,Restaurant,26,N GLENDALE BLVD 
480,12266,PANDA  EXPRESS,3607 TROUSDALE PKWY,False,Fast Food,40,TROUSDALE PKWY
481,12267,EL PARAISO BAKERY,3857 E WHITTIER BLVD,True,Bakery,8,E WHITTIER BLVD
482,12268,MCDONALD'S RESTAURANT,988 W SLAUSON AVE,True,Fast Food,43,W SLAUSON AVE
483,12269,LUKSHON,3239 HELMS AVE,False,Restaurant,115,HELMS AVE
484,12270,VONS MARKET #2077,3118 S SEPULVEDA BLVD,False,Restaurant,20,S SEPULVEDA BLVD
485,12271,JOANIE AND LEIGH'S CAKES,2323 ROSCOMARE RD # A,False,Restaurant,4,ROSCOMARE RD
486,12272,VEES CAFE,5418 W ADAMS BLVD,True,Restaurant,28,W ADAMS BLVD
487,12273,JOE'S FALAFEL,3535 CAHUENGA BLVD W STE 105,False,Restaurant,38,CAHUENGA BLVD W 
488,12274,ENJOYER,6727 S SAN PEDRO ST,False,Restaurant,28,S SAN PEDRO ST
489,12275,BLOSSOM,4019 W SUNSET BLVD,False,Restaurant,129,W SUNSET BLVD
490,12276,PACO'S CANTINA INC,6212 W MANCHESTER AVE,False,Restaurant,213,W MANCHESTER AVE
491,12277,FIRST STREET CUISINE,2200 E 15TH ST,False,Restaurant,44,E 15TH ST
492,12278,LA FUENTE #6,5550 N FIGUEROA ST,False,Restaurant,45,N FIGUEROA ST
493,12279,QQ CAFE INTERNATIONAL CUISINE,824 S SAN JULIAN ST,False,Restaurant,23,S SAN JULIAN ST
494,12280,GOLDIES,8422 W 3RD ST,False,Restaurant,37,W 3RD ST
495,12281,STARBUCKS COFFEE #6688,1601 WILSHIRE BLVD,True,Cafe,37,WILSHIRE BLVD
496,12282,PALMS RAMEN YUMEYA,11127 PALMS BLVD,False,Restaurant,14,PALMS BLVD
497,12283,PETITE TAQUERIA,755 LA CIENEGA BLVD,False,Restaurant,162,LA CIENEGA BLVD
498,12284,SALADFARM,2210 S FIGUEROA ST,True,Restaurant,34,S FIGUEROA ST
499,12285,LODGE ROOM & CHECKER HALL,104 N AVENUE 56 2ND FL,False,Restaurant,222,N AVENUE 56 2ND FL
500,12286,RESTAURANT POLLO AL CARBON,326 E PICO BLVD,True,Restaurant,24,E PICO BLVD
501,12287,FARSI CAFE,1916 WESTWOOD BLVD,False,Restaurant,64,WESTWOOD BLVD
502,12288,DENNY'S INC #1728,6100 SUNSET BLVD,False,Restaurant,95,SUNSET BLVD
503,12289,BEVERLY ELITE CAFE,7115 BEVERLY BLVD,False,Restaurant,26,BEVERLY BLVD
504,12290,800 DEGREES DOWN TOWN LACA LLC,800 WILSHIRE BLVD,False,Pizza,46,WILSHIRE BLVD
505,12291,TAQUERIA EL ATORON,4433 S ALAMEDA ST # B9,True,Restaurant,16,S ALAMEDA ST
506,12292,PAUL'S SANDWICHES,818 WILSHIRE BLVD STE #A,False,Restaurant,8,WILSHIRE BLVD 
507,12293,NICE COFFEE,525 S FLOWER ST,False,Cafe,25,S FLOWER ST
508,12294,HARVARD WESTLAKE SCHOOL,700 N FARING RD,False,Restaurant,7,N FARING RD
509,12295,PIMAI THAI CUISINE,5833 FRANKLIN AVE,False,Restaurant,43,FRANKLIN AVE
510,12296,SHRINE,2999 W 6TH ST BM,False,Restaurant,133,W 6TH ST BM
511,12297,BONAVENTURE BAKE SHOP,404 S FIGUEROA ST,False,Restaurant,26,S FIGUEROA ST
512,12298,THE DARKROOM KITCHEN,7302 MELROSE AVE,False,Restaurant,40,MELROSE AVE
513,12299,TANG'S DONUTS,5831 FRANKLIN AVE,False,Fast Food,3,FRANKLIN AVE
514,12300,THE GREYHOUND,5570 N FIGUEROA ST,False,Restaurant,75,N FIGUEROA ST
515,12301,VEGGIE GRILL - WESTWOOD,10916 LINDBROOK DR,False,Restaurant,111,LINDBROOK DR
516,12302,MINISTRY OF COFFEE,1010 GLENDON AVE,False,Cafe,5,GLENDON AVE
517,12303,ZANKOU-CHICKEN,1716 S SEPULVEDA BLVD,False,Restaurant,37,S SEPULVEDA BLVD
518,12304,CREPES DE PARIS,123 S FIGUEROA ST,False,Restaurant,28,S FIGUEROA ST
519,12305,BIONICOS LA PALAPA #3,5560 N FIGUEROA ST,False,Restaurant,7,N FIGUEROA ST
520,12306,MIXABOWL,818 WILSHIRE BLVD # B,False,Restaurant,18,WILSHIRE BLVD
521,12307,THE HEALTH WINNER,404 S FIGUEROA ST STE 401-A,True,Restaurant,12,S FIGUEROA ST 
522,12308,"NOODLE WORLD, JR",6118 W SUNSET BLVD,False,Restaurant,108,W SUNSET BLVD
